id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_232_Mn_fe_-1.004_n4_generated_crystals_cif__gen_3,8,-2.1,-2.009762048721313,-1.9042694568634035,0.090237951278687,greedy,0,0,LiMn2O4
job_088_Cr_fe_-1.127_n4_generated_crystals_cif__gen_1,8,-2.1,-2.190458059310913,-2.198474645614624,0.090458059310913,greedy,0,0,LiCr2O4
job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_2,8,-2.1,-2.190589427947998,-2.187739610671997,0.0905894279479979,greedy,0,0,LiCr2O4
job_013_Cr_fe_-1.388_n4_generated_crystals_cif__gen_3,8,-2.1,-2.1916911602020264,-2.212435007095337,0.0916911602020262,greedy,0,0,LiCr2O4
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_0,8,-2.1,-2.1924197673797607,-2.23165249824524,0.0924197673797606,greedy,0,0,LiCr2O4
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_2,8,-2.1,-2.1924378871917725,-2.19545841217041,0.0924378871917723,greedy,0,0,LiCr2O4
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_1,8,-2.1,-2.007547378540039,-2.0186314582824707,0.092452621459961,greedy,0,0,LiMn2O4
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_3,8,-2.1,-2.192591428756714,-2.2156307697296143,0.0925914287567137,greedy,0,0,LiCr2O4
job_016_Cr_fe_-1.264_n4_generated_crystals_cif__gen_1,8,-2.1,-2.1929659843444824,-2.211752653121948,0.0929659843444823,greedy,0,0,LiCr2O4
job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_3,8,-2.1,-2.0069680213928223,-2.018496513366699,0.0930319786071778,greedy,0,0,LiMn2O4
job_065_Mn_fe_-1.024_n4_generated_crystals_cif__gen_0,9,-2.1,-2.01434588432312,-2.004470109939575,0.0856541156768799,greedy,0,0,LiMn2O4
job_190_Mn_fe_-0.838_n4_generated_crystals_cif__gen_1,9,-2.1,-2.013693332672119,-2.0107338428497314,0.0863066673278809,greedy,0,0,LiMn2O4
job_061_Mn_fe_-1.231_n4_generated_crystals_cif__gen_0,9,-2.1,-2.0135393142700195,-2.01950740814209,0.0864606857299805,greedy,0,0,LiMn2O4
job_142_Mn_fe_-1.095_n4_generated_crystals_cif__gen_0,9,-2.1,-2.0133931636810303,-2.003554582595825,0.0866068363189698,greedy,0,0,LiMn2O4
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_1,9,-2.1,-2.0132415294647217,-2.007370948791504,0.0867584705352784,greedy,0,0,LiMn2O4
