id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_041_Ni_fe_-1.021_n4_generated_crystals_cif__gen_1,8,-2.1,-0.808459997177124,-1.024953842163086,1.291540002822876,modulus,0,0,Li(NiO2)2
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_0,8,-2.1,-2.098947525024414,-2.136093616485596,0.001052474975586,modulus,1,1,LiCr2O4
job_083_Cr_fe_-0.935_n4_generated_crystals_cif__gen_1,8,-2.1,-2.102707624435425,-2.173450231552124,0.0027076244354247,modulus,1,1,LiCr2O4
job_155_Mg_fe_-1.104_n4_generated_crystals_cif__gen_3,8,-2.1,-2.0933611392974854,-2.2088632583618164,0.0066388607025147,modulus,0,0,LiMg2O4
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_3,8,-2.1,-2.0905230045318604,-2.139469623565674,0.0094769954681397,modulus,1,1,LiCr2O4
job_230_Mg_fe_-1.419_n4_generated_crystals_cif__gen_3,8,-2.1,-2.09023380279541,-2.2055721282958984,0.0097661972045899,modulus,0,0,LiMg2O4
job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_3,8,-2.1,-2.1099793910980225,-2.1069674491882324,0.0099793910980223,modulus,1,1,LiCr2O4
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_2,8,-2.1,-2.086413145065308,-1.8433979749679563,0.013586854934692,modulus,0,0,LiMn2O4
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_2,8,-2.1,-2.1145219802856445,-2.203239917755127,0.0145219802856444,modulus,0,0,LiCr2O4
job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_0,9,-2.1,-0.8509459495544434,-1.0031559467315674,1.2490540504455567,modulus,0,0,Li(NiO2)2
job_108_Ni_fe_-1.123_n4_generated_crystals_cif__gen_0,9,-2.1,-0.8805315494537354,-1.0719245672225952,1.2194684505462647,modulus,0,0,Li(NiO2)2
job_141_Co_fe_-1.348_n4_generated_crystals_cif__gen_0,9,-2.1,-1.3222676515579224,-1.326754093170166,0.7777323484420777,modulus,0,0,Li(CoO2)2
job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_1,9,-2.1,-0.8612494468688965,-1.0687259435653689,1.2387505531311036,modulus,0,0,Li(NiO2)2
job_091_Ni_fe_-1.314_n4_generated_crystals_cif__gen_0,9,-2.1,-1.01889169216156,-1.0840331315994265,1.08110830783844,modulus,0,0,Li(NiO2)2
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_0,9,-2.1,-0.92348051071167,-0.9382359385490416,1.1765194892883302,modulus,0,0,Li(NiO2)2
job_093_Ni_fe_-0.850_n4_generated_crystals_cif__gen_3,9,-2.1,-1.003703236579895,-1.0917706489562988,1.096296763420105,modulus,0,0,Li(NiO2)2
job_070_Ni_fe_-1.182_n4_generated_crystals_cif__gen_3,9,-2.1,-0.867836594581604,-1.07492196559906,1.232163405418396,modulus,0,0,Li(NiO2)2
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_2,9,-2.1,-2.111535787582397,-2.0675125122070312,0.0115357875823969,modulus,1,1,LiCr2O4
job_143_Mg_fe_-1.457_n4_generated_crystals_cif__gen_1,9,-2.1,-2.114974975585937,-2.2118492126464844,0.0149749755859369,modulus,0,0,LiMg2O4
job_062_Mg_fe_-0.803_n4_generated_crystals_cif__gen_0,9,-2.1,-2.072859048843384,-2.1998074054718018,0.0271409511566163,modulus,0,0,LiMg2O4
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_3,9,-2.1,-2.130993366241455,-2.2156307697296143,0.0309933662414549,modulus,0,0,LiCr2O4
job_013_Cr_fe_-1.388_n4_generated_crystals_cif__gen_3,9,-2.1,-2.131047487258911,-2.212435007095337,0.031047487258911,modulus,0,0,LiCr2O4
job_016_Cr_fe_-1.264_n4_generated_crystals_cif__gen_1,9,-2.1,-2.131812572479248,-2.211752653121948,0.0318125724792479,modulus,0,0,LiCr2O4
job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,9,-2.1,-2.1324782371521,-2.177961587905884,0.0324782371520999,modulus,1,1,LiCr2O4
job_112_Cr_fe_-1.215_n4_generated_crystals_cif__gen_0,9,-2.1,-2.133085489273072,-2.210746049880981,0.0330854892730716,modulus,0,0,LiCr2O4
job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_2,10,-2.1,-0.9187394380569458,-0.9956089854240416,1.1812605619430545,modulus,0,0,Li(NiO2)2
job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_3,10,-2.1,-0.9130159616470336,-0.8788166642189026,1.1869840383529664,modulus,0,0,Li(NiO2)2
job_093_Ni_fe_-0.850_n4_generated_crystals_cif__gen_1,10,-2.1,-0.9578579664230348,-1.072307825088501,1.1421420335769654,modulus,0,0,Li(NiO2)2
job_177_Ni_fe_-1.309_n4_generated_crystals_cif__gen_1,10,-2.1,-0.9231129884719848,-0.9759045243263244,1.1768870115280152,modulus,0,0,Li(NiO2)2
job_056_Ni_fe_-1.143_n4_generated_crystals_cif__gen_3,10,-2.1,-0.943156599998474,-0.9739118814468384,1.156843400001526,modulus,0,0,Li(NiO2)2
job_015_Ni_fe_-1.349_n4_generated_crystals_cif__gen_2,10,-2.1,-0.9882820844650269,-1.0664689540863037,1.1117179155349732,modulus,0,0,Li(NiO2)2
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_0,10,-2.1,-0.9695900678634644,-0.953837513923645,1.1304099321365355,modulus,0,0,Li(NiO2)2
job_132_Ni_fe_-0.895_n4_generated_crystals_cif__gen_0,10,-2.1,-0.9744724035263062,-1.0583908557891846,1.125527596473694,modulus,0,0,Li(NiO2)2
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_1,10,-2.1,-2.134726524353028,-2.136512517929077,0.0347265243530277,modulus,1,1,LiCr2O4
job_208_Cr_fe_-1.031_n4_generated_crystals_cif__gen_0,10,-2.1,-2.1361095905303955,-2.205277681350708,0.0361095905303954,modulus,0,0,LiCr2O4
job_012_Cr_fe_-1.495_n4_generated_crystals_cif__gen_0,10,-2.1,-2.1364691257476807,-2.18317985534668,0.0364691257476805,modulus,0,0,LiCr2O4
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_2,10,-2.1,-2.137053966522217,-2.19545841217041,0.0370539665222167,modulus,0,0,LiCr2O4
job_208_Cr_fe_-1.031_n4_generated_crystals_cif__gen_2,10,-2.1,-2.137594699859619,-2.208385467529297,0.037594699859619,modulus,0,0,LiCr2O4
job_088_Cr_fe_-1.127_n4_generated_crystals_cif__gen_1,10,-2.1,-2.137648582458496,-2.198474645614624,0.037648582458496,modulus,0,0,LiCr2O4
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_0,10,-2.1,-2.1378650665283203,-2.122122287750244,0.0378650665283202,modulus,1,1,LiCr2O4
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_1,10,-2.1,-2.138563394546509,-2.199387788772583,0.0385633945465087,modulus,0,0,LiCr2O4
