id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_2,7,-2.1,-2.1350250244140625,-2.159709215164185,0.0350250244140624,dropout,1,1,LiCr2O4
job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_3,7,-2.1,-2.136467695236206,-2.1625735759735107,0.0364676952362059,dropout,1,1,LiCr2O4
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_3,7,-2.1,-2.137941360473633,-2.163705587387085,0.0379413604736327,dropout,1,1,LiCr2O4
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_3,7,-2.1,-2.140653371810913,-2.1577799320220947,0.040653371810913,dropout,1,1,LiCr2O4
job_220_Cr_fe_-1.305_n4_generated_crystals_cif__gen_2,7,-2.1,-2.140683174133301,-2.1609792709350586,0.0406831741333006,dropout,1,1,LiCr2O4
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_3,7,-2.1,-2.15427565574646,-2.135138750076294,0.0542756557464598,dropout,1,1,LiCr2O4
job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_2,7,-2.1,-2.156374454498291,-2.163748025894165,0.0563744544982909,dropout,1,1,LiCr2O4
job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_0,7,-2.1,-2.156514406204224,-2.2009010314941406,0.0565144062042239,dropout,0,0,LiCr2O4
job_093_Ni_fe_-0.850_n4_generated_crystals_cif__gen_3,8,-2.1,-1.1420718431472778,-1.0917706489562988,0.9579281568527224,dropout,0,0,Li(NiO2)2
job_025_Co_fe_-1.096_n4_generated_crystals_cif__gen_2,8,-2.1,-1.389293551445007,-1.4236335754394531,0.710706448554993,dropout,0,0,Li(CoO2)2
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_2,8,-2.1,-2.185497760772705,-2.225569486618042,0.0854977607727049,dropout,0,0,LiCr2O4
job_048_Co_fe_-1.351_n4_generated_crystals_cif__gen_0,8,-2.1,-1.471627116203308,-1.3924156427383425,0.628372883796692,dropout,0,0,Li(CoO2)2
job_046_Ni_fe_-0.861_n4_generated_crystals_cif__gen_3,8,-2.1,-1.0663862228393557,-1.0609701871871948,1.0336137771606444,dropout,0,0,Li(NiO2)2
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_1,8,-2.1,-2.193570613861084,-2.201009511947632,0.0935706138610839,dropout,0,0,LiCr2O4
job_166_Ni_fe_-0.847_n4_generated_crystals_cif__gen_2,8,-2.1,-1.117900013923645,-1.0386276245117188,0.9820999860763552,dropout,0,0,Li(NiO2)2
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_0,8,-2.1,-1.3850888013839722,-1.4278587102890017,0.7149111986160279,dropout,0,0,Li(CoO2)2
job_021_Mg_fe_-1.413_n4_generated_crystals_cif__gen_3,8,-2.1,-2.1269783973693848,-2.1637938022613525,0.0269783973693846,dropout,1,1,LiMg2O4
job_008_Mg_fe_-1.361_n4_generated_crystals_cif__gen_1,8,-2.1,-2.1325607299804688,-2.1996724605560303,0.0325607299804686,dropout,0,0,LiMg2O4
job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_1,8,-2.1,-2.1329078674316406,-2.1796176433563232,0.0329078674316405,dropout,1,1,LiMg2O4
