candidate_id,group_key
job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_3,SM_Mn_017
job_119_Ti_fe_-1.262_n4_generated_crystals_cif__gen_0,SM_Ti_005
job_119_Ti_fe_-1.262_n4_generated_crystals_cif__gen_1,SM_Ti_002
job_119_Ti_fe_-1.262_n4_generated_crystals_cif__gen_3,SM_Ti_007
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,SM_Cr_005
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_2,SM_Cr_011
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_3,SM_Cr_010
job_121_Ni_fe_-1.367_n4_generated_crystals_cif__gen_0,SM_Ni_003
job_121_Ni_fe_-1.367_n4_generated_crystals_cif__gen_3,SM_Ni_001
job_122_Al_fe_-1.402_n4_generated_crystals_cif__gen_1,SM_Al_004
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_0,SM_Ni_015
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_1,SM_Ni_009
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_2,SM_Ni_009
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_3,SM_Ni_003
job_124_Ni_fe_-0.888_n4_generated_crystals_cif__gen_0,SM_Ni_003
job_124_Ni_fe_-0.888_n4_generated_crystals_cif__gen_1,SM_Ni_001
job_124_Ni_fe_-0.888_n4_generated_crystals_cif__gen_3,SM_Ni_002
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_1,SM_Mn_004
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_2,SM_Mn_019
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_3,SM_Mn_004
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_0,SM_Cr_006
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_2,SM_Cr_002
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_3,SM_Cr_010
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_0,SM_Mn_005
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_1,SM_Mn_014
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_2,SM_Mn_004
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_3,SM_Mn_005
job_128_Mg_fe_-0.915_n4_generated_crystals_cif__gen_2,SM_Mg_004
job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_0,SM_Mn_011
job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_1,SM_Mn_005
job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_3,SM_Mn_006
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_0,SM_Cr_006
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_1,SM_Cr_004
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_2,SM_Cr_003
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_3,SM_Cr_002
job_131_Al_fe_-1.160_n4_generated_crystals_cif__gen_2,SM_Al_014
job_132_Ni_fe_-0.895_n4_generated_crystals_cif__gen_0,SM_Ni_002
job_132_Ni_fe_-0.895_n4_generated_crystals_cif__gen_1,SM_Ni_005
job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_0,SM_Mn_008
job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_2,SM_Mn_020
job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_3,SM_Mn_012
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_0,SM_Mn_013
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_1,SM_Mn_003
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_2,SM_Mn_003
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_3,SM_Mn_004
job_135_Co_fe_-0.851_n4_generated_crystals_cif__gen_1,SM_Co_003
job_135_Co_fe_-0.851_n4_generated_crystals_cif__gen_2,SM_Co_001
job_135_Co_fe_-0.851_n4_generated_crystals_cif__gen_3,SM_Co_004
job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,SM_Cr_003
job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_1,SM_Cr_004
job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_2,SM_Cr_002
job_137_Al_fe_-1.012_n4_generated_crystals_cif__gen_1,SM_Al_015
job_137_Al_fe_-1.012_n4_generated_crystals_cif__gen_3,SM_Al_016
job_138_Ti_fe_-0.803_n4_generated_crystals_cif__gen_1,SM_Ti_002
job_138_Ti_fe_-0.803_n4_generated_crystals_cif__gen_2,SM_Ti_009
job_138_Ti_fe_-0.803_n4_generated_crystals_cif__gen_3,SM_Ti_007
job_140_Al_fe_-1.392_n4_generated_crystals_cif__gen_1,SM_Al_006
job_141_Co_fe_-1.348_n4_generated_crystals_cif__gen_0,SM_Co_013
job_141_Co_fe_-1.348_n4_generated_crystals_cif__gen_1,SM_Co_014
job_141_Co_fe_-1.348_n4_generated_crystals_cif__gen_2,SM_Co_003
job_142_Mn_fe_-1.095_n4_generated_crystals_cif__gen_0,SM_Mn_004
job_142_Mn_fe_-1.095_n4_generated_crystals_cif__gen_1,SM_Mn_008
job_142_Mn_fe_-1.095_n4_generated_crystals_cif__gen_3,SM_Mn_007
job_143_Mg_fe_-1.457_n4_generated_crystals_cif__gen_1,SM_Mg_003
job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_0,SM_Co_001
job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_1,SM_Co_004
job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_2,SM_Co_003
job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_3,SM_Co_004
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_0,SM_Cr_006
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_1,SM_Cr_008
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_2,SM_Cr_002
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_3,SM_Cr_003
job_147_Mn_fe_-0.827_n4_generated_crystals_cif__gen_0,SM_Mn_021
job_147_Mn_fe_-0.827_n4_generated_crystals_cif__gen_1,SM_Mn_004
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_0,SM_Mn_010
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_1,SM_Mn_003
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,SM_Mn_022
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_3,SM_Mn_013
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_0,SM_Mn_004
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_2,SM_Mn_023
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_3,SM_Mn_005
job_150_Ti_fe_-0.897_n4_generated_crystals_cif__gen_0,SM_Ti_002
job_150_Ti_fe_-0.897_n4_generated_crystals_cif__gen_1,SM_Ti_017
job_150_Ti_fe_-0.897_n4_generated_crystals_cif__gen_3,SM_Ti_009
job_151_Al_fe_-1.416_n4_generated_crystals_cif__gen_0,SM_Al_003
job_151_Al_fe_-1.416_n4_generated_crystals_cif__gen_1,SM_Al_017
job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_1,SM_Mn_013
job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_2,SM_Mn_013
job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_3,SM_Mn_022
job_155_Mg_fe_-1.104_n4_generated_crystals_cif__gen_3,SM_Mg_004
job_156_Co_fe_-0.846_n4_generated_crystals_cif__gen_1,SM_Co_003
job_156_Co_fe_-0.846_n4_generated_crystals_cif__gen_2,SM_Co_004
job_157_Ni_fe_-1.031_n4_generated_crystals_cif__gen_0,SM_Ni_008
job_157_Ni_fe_-1.031_n4_generated_crystals_cif__gen_1,SM_Ni_008
job_157_Ni_fe_-1.031_n4_generated_crystals_cif__gen_2,SM_Ni_002
job_158_Co_fe_-1.333_n4_generated_crystals_cif__gen_1,SM_Co_003
job_158_Co_fe_-1.333_n4_generated_crystals_cif__gen_2,SM_Co_003
job_158_Co_fe_-1.333_n4_generated_crystals_cif__gen_3,SM_Co_015
job_159_Al_fe_-1.408_n4_generated_crystals_cif__gen_1,SM_Al_018
job_160_Ti_fe_-1.290_n4_generated_crystals_cif__gen_0,SM_Ti_002
job_160_Ti_fe_-1.290_n4_generated_crystals_cif__gen_2,SM_Ti_002
job_160_Ti_fe_-1.290_n4_generated_crystals_cif__gen_3,SM_Ti_005
job_161_Co_fe_-0.850_n4_generated_crystals_cif__gen_0,SM_Co_006
job_161_Co_fe_-0.850_n4_generated_crystals_cif__gen_1,SM_Co_001
job_161_Co_fe_-0.850_n4_generated_crystals_cif__gen_2,SM_Co_006
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_0,SM_Mn_008
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_1,SM_Mn_017
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_2,SM_Mn_003
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_3,SM_Mn_010
job_163_Mg_fe_-0.801_n4_generated_crystals_cif__gen_3,SM_Mg_004
job_164_Mn_fe_-1.449_n4_generated_crystals_cif__gen_1,SM_Mn_017
job_164_Mn_fe_-1.449_n4_generated_crystals_cif__gen_2,SM_Mn_024
job_165_Ni_fe_-1.146_n4_generated_crystals_cif__gen_0,SM_Ni_002
job_165_Ni_fe_-1.146_n4_generated_crystals_cif__gen_2,SM_Ni_003
job_165_Ni_fe_-1.146_n4_generated_crystals_cif__gen_3,SM_Ni_006
job_166_Ni_fe_-0.847_n4_generated_crystals_cif__gen_0,SM_Ni_009
job_166_Ni_fe_-0.847_n4_generated_crystals_cif__gen_1,SM_Ni_003
job_166_Ni_fe_-0.847_n4_generated_crystals_cif__gen_2,SM_Ni_001
job_166_Ni_fe_-0.847_n4_generated_crystals_cif__gen_3,SM_Ni_006
job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_1,SM_Mn_004
job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_2,SM_Mn_005
job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3,SM_Mn_004
job_168_Co_fe_-1.301_n4_generated_crystals_cif__gen_0,SM_Co_016
job_168_Co_fe_-1.301_n4_generated_crystals_cif__gen_2,SM_Co_006
job_168_Co_fe_-1.301_n4_generated_crystals_cif__gen_3,SM_Co_006
job_169_Al_fe_-0.916_n4_generated_crystals_cif__gen_1,SM_Al_019
job_169_Al_fe_-0.916_n4_generated_crystals_cif__gen_2,SM_Al_003
job_169_Al_fe_-0.916_n4_generated_crystals_cif__gen_3,SM_Al_020
job_170_Ti_fe_-1.288_n4_generated_crystals_cif__gen_3,SM_Ti_003
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_0,SM_Cr_005
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_1,SM_Cr_005
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_2,SM_Cr_002
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_3,SM_Cr_010
job_172_Mn_fe_-1.032_n4_generated_crystals_cif__gen_1,SM_Mn_003
job_172_Mn_fe_-1.032_n4_generated_crystals_cif__gen_3,SM_Mn_025
job_173_Mg_fe_-1.290_n4_generated_crystals_cif__gen_2,SM_Mg_003
job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_0,SM_Ti_002
job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_1,SM_Ti_009
job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_2,SM_Ti_005
job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_3,SM_Ti_018
job_175_Ni_fe_-1.315_n4_generated_crystals_cif__gen_1,SM_Ni_001
job_175_Ni_fe_-1.315_n4_generated_crystals_cif__gen_2,SM_Ni_008
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_0,SM_Mn_013
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_1,SM_Mn_004
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_2,SM_Mn_008
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_3,SM_Mn_010
job_177_Ni_fe_-1.309_n4_generated_crystals_cif__gen_1,SM_Ni_009
job_177_Ni_fe_-1.309_n4_generated_crystals_cif__gen_2,SM_Ni_003
job_178_Mg_fe_-1.353_n4_generated_crystals_cif__gen_1,SM_Mg_003
job_179_Co_fe_-1.357_n4_generated_crystals_cif__gen_0,SM_Co_017
job_179_Co_fe_-1.357_n4_generated_crystals_cif__gen_3,SM_Co_018
job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_0,SM_Ti_005
job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_1,SM_Ti_003
job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_2,SM_Ti_003
job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_3,SM_Ti_002
job_181_Mg_fe_-1.158_n4_generated_crystals_cif__gen_0,SM_Mg_004
job_181_Mg_fe_-1.158_n4_generated_crystals_cif__gen_3,SM_Mg_010
job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_0,SM_Cr_003
job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_1,SM_Cr_002
job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_2,SM_Cr_017
job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_3,SM_Cr_008
job_183_Ti_fe_-1.203_n4_generated_crystals_cif__gen_0,SM_Ti_019
job_183_Ti_fe_-1.203_n4_generated_crystals_cif__gen_1,SM_Ti_020
job_183_Ti_fe_-1.203_n4_generated_crystals_cif__gen_3,SM_Ti_007
job_184_Co_fe_-1.469_n4_generated_crystals_cif__gen_0,SM_Co_019
job_184_Co_fe_-1.469_n4_generated_crystals_cif__gen_1,SM_Co_020
job_184_Co_fe_-1.469_n4_generated_crystals_cif__gen_2,SM_Co_018
job_185_Co_fe_-0.960_n4_generated_crystals_cif__gen_0,SM_Co_003
job_185_Co_fe_-0.960_n4_generated_crystals_cif__gen_2,SM_Co_001
job_185_Co_fe_-0.960_n4_generated_crystals_cif__gen_3,SM_Co_004
job_186_Ti_fe_-0.814_n4_generated_crystals_cif__gen_0,SM_Ti_002
job_186_Ti_fe_-0.814_n4_generated_crystals_cif__gen_1,SM_Ti_002
job_186_Ti_fe_-0.814_n4_generated_crystals_cif__gen_2,SM_Ti_014
job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_1,SM_Ni_008
job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_2,SM_Ni_011
job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_3,SM_Ni_016
job_189_Mg_fe_-1.493_n4_generated_crystals_cif__gen_1,SM_Mg_003
job_190_Mn_fe_-0.838_n4_generated_crystals_cif__gen_1,SM_Mn_004
job_190_Mn_fe_-0.838_n4_generated_crystals_cif__gen_2,SM_Mn_018
job_191_Ti_fe_-0.867_n4_generated_crystals_cif__gen_0,SM_Ti_021
job_191_Ti_fe_-0.867_n4_generated_crystals_cif__gen_1,SM_Ti_003
job_191_Ti_fe_-0.867_n4_generated_crystals_cif__gen_3,SM_Ti_002
job_192_Mg_fe_-1.475_n4_generated_crystals_cif__gen_0,SM_Mg_003
job_193_Co_fe_-1.092_n4_generated_crystals_cif__gen_0,SM_Co_021
job_193_Co_fe_-1.092_n4_generated_crystals_cif__gen_1,SM_Co_006
job_193_Co_fe_-1.092_n4_generated_crystals_cif__gen_3,SM_Co_004
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_0,SM_Ni_003
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_1,SM_Ni_017
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_2,SM_Ni_003
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_0,SM_Mn_017
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_1,SM_Mn_004
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_3,SM_Mn_004
job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_1,SM_Cr_018
job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_2,SM_Cr_008
job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_3,SM_Cr_008
job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_0,SM_Mn_007
job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_1,SM_Mn_026
job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_2,SM_Mn_003
job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_0,SM_Ni_002
job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_2,SM_Ni_006
job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_3,SM_Ni_001
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_0,SM_Ti_005
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_1,SM_Ti_003
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_2,SM_Ti_007
job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_0,SM_Cr_008
job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_2,SM_Cr_003
job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_3,SM_Cr_004
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_0,SM_Cr_004
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_1,SM_Cr_003
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_2,SM_Cr_019
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_3,SM_Cr_006
job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_0,SM_Ni_009
job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_1,SM_Ni_008
job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_0,SM_Cr_006
job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_3,SM_Cr_002
job_205_Al_fe_-1.483_n4_generated_crystals_cif__gen_2,SM_Al_021
job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_0,SM_Ti_008
job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_1,SM_Ti_002
job_207_Cr_fe_-0.848_n4_generated_crystals_cif__gen_1,SM_Cr_003
job_207_Cr_fe_-0.848_n4_generated_crystals_cif__gen_2,SM_Cr_003
job_208_Cr_fe_-1.031_n4_generated_crystals_cif__gen_0,SM_Cr_003
job_208_Cr_fe_-1.031_n4_generated_crystals_cif__gen_1,SM_Cr_005
job_208_Cr_fe_-1.031_n4_generated_crystals_cif__gen_2,SM_Cr_003
job_208_Cr_fe_-1.031_n4_generated_crystals_cif__gen_3,SM_Cr_003
job_209_Ti_fe_-0.932_n4_generated_crystals_cif__gen_0,SM_Ti_002
job_209_Ti_fe_-0.932_n4_generated_crystals_cif__gen_1,SM_Ti_005
job_210_Co_fe_-1.389_n4_generated_crystals_cif__gen_1,SM_Co_001
job_210_Co_fe_-1.389_n4_generated_crystals_cif__gen_2,SM_Co_001
job_211_Ti_fe_-1.424_n4_generated_crystals_cif__gen_0,SM_Ti_014
job_211_Ti_fe_-1.424_n4_generated_crystals_cif__gen_1,SM_Ti_005
job_211_Ti_fe_-1.424_n4_generated_crystals_cif__gen_2,SM_Ti_002
job_211_Ti_fe_-1.424_n4_generated_crystals_cif__gen_3,SM_Ti_022
job_212_Cr_fe_-1.473_n4_generated_crystals_cif__gen_0,SM_Cr_004
job_212_Cr_fe_-1.473_n4_generated_crystals_cif__gen_2,SM_Cr_002
job_212_Cr_fe_-1.473_n4_generated_crystals_cif__gen_3,SM_Cr_004
job_213_Al_fe_-1.344_n4_generated_crystals_cif__gen_1,SM_Al_016
job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,SM_Cr_008
job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_1,SM_Cr_011
job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_3,SM_Cr_005
job_215_Co_fe_-1.286_n4_generated_crystals_cif__gen_1,SM_Co_006
job_215_Co_fe_-1.286_n4_generated_crystals_cif__gen_2,SM_Co_003
job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_0,SM_Cr_002
job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_2,SM_Cr_002
job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_3,SM_Cr_005
job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_0,SM_Ni_003
job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_2,SM_Ni_009
job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_3,SM_Ni_003
job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_0,SM_Ni_006
job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_1,SM_Ni_008
job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_2,SM_Ni_008
job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_3,SM_Ni_018
job_219_Co_fe_-0.895_n4_generated_crystals_cif__gen_0,SM_Co_020
job_219_Co_fe_-0.895_n4_generated_crystals_cif__gen_1,SM_Co_021
job_219_Co_fe_-0.895_n4_generated_crystals_cif__gen_3,SM_Co_004
job_220_Cr_fe_-1.305_n4_generated_crystals_cif__gen_0,SM_Cr_002
job_220_Cr_fe_-1.305_n4_generated_crystals_cif__gen_1,SM_Cr_006
job_220_Cr_fe_-1.305_n4_generated_crystals_cif__gen_2,SM_Cr_010
job_221_Ti_fe_-1.143_n4_generated_crystals_cif__gen_0,SM_Ti_002
job_221_Ti_fe_-1.143_n4_generated_crystals_cif__gen_1,SM_Ti_002
job_221_Ti_fe_-1.143_n4_generated_crystals_cif__gen_3,SM_Ti_002
job_222_Ti_fe_-0.813_n4_generated_crystals_cif__gen_1,SM_Ti_005
job_222_Ti_fe_-0.813_n4_generated_crystals_cif__gen_3,SM_Ti_007
job_223_Mg_fe_-1.268_n4_generated_crystals_cif__gen_1,SM_Mg_004
job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_0,SM_Mn_004
job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_2,SM_Mn_007
job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_3,SM_Mn_004
job_225_Co_fe_-1.375_n4_generated_crystals_cif__gen_1,SM_Co_004
job_225_Co_fe_-1.375_n4_generated_crystals_cif__gen_2,SM_Co_004
job_227_Mg_fe_-1.196_n4_generated_crystals_cif__gen_3,SM_Mg_004
job_228_Ti_fe_-0.950_n4_generated_crystals_cif__gen_0,SM_Ti_023
job_228_Ti_fe_-0.950_n4_generated_crystals_cif__gen_1,SM_Ti_022
job_229_Al_fe_-1.076_n4_generated_crystals_cif__gen_2,SM_Al_011
job_229_Al_fe_-1.076_n4_generated_crystals_cif__gen_3,SM_Al_013
job_230_Mg_fe_-1.419_n4_generated_crystals_cif__gen_3,SM_Mg_004
job_232_Mn_fe_-1.004_n4_generated_crystals_cif__gen_1,SM_Mn_013
job_232_Mn_fe_-1.004_n4_generated_crystals_cif__gen_2,SM_Mn_012
job_232_Mn_fe_-1.004_n4_generated_crystals_cif__gen_3,SM_Mn_012
job_233_Mn_fe_-1.136_n4_generated_crystals_cif__gen_0,SM_Mn_010
job_233_Mn_fe_-1.136_n4_generated_crystals_cif__gen_1,SM_Mn_010
job_233_Mn_fe_-1.136_n4_generated_crystals_cif__gen_2,SM_Mn_004
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_0,SM_Cr_006
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_2,SM_Cr_008
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_3,SM_Cr_016
job_235_Ti_fe_-0.842_n4_generated_crystals_cif__gen_0,SM_Ti_005
job_235_Ti_fe_-0.842_n4_generated_crystals_cif__gen_1,SM_Ti_007
job_235_Ti_fe_-0.842_n4_generated_crystals_cif__gen_2,SM_Ti_023
job_235_Ti_fe_-0.842_n4_generated_crystals_cif__gen_3,SM_Ti_024
job_236_Ti_fe_-1.031_n4_generated_crystals_cif__gen_0,SM_Ti_002
job_236_Ti_fe_-1.031_n4_generated_crystals_cif__gen_1,SM_Ti_002
job_236_Ti_fe_-1.031_n4_generated_crystals_cif__gen_3,SM_Ti_002
job_237_Co_fe_-1.198_n4_generated_crystals_cif__gen_0,SM_Co_022
job_237_Co_fe_-1.198_n4_generated_crystals_cif__gen_1,SM_Co_003
job_237_Co_fe_-1.198_n4_generated_crystals_cif__gen_2,SM_Co_003
job_237_Co_fe_-1.198_n4_generated_crystals_cif__gen_3,SM_Co_010
job_238_Ti_fe_-0.855_n4_generated_crystals_cif__gen_0,SM_Ti_002
job_238_Ti_fe_-0.855_n4_generated_crystals_cif__gen_1,SM_Ti_005
job_238_Ti_fe_-0.855_n4_generated_crystals_cif__gen_3,SM_Ti_002
job_239_Mg_fe_-1.280_n4_generated_crystals_cif__gen_2,SM_Mg_005
job_240_Cr_fe_-1.413_n4_generated_crystals_cif__gen_0,SM_Cr_006
job_240_Cr_fe_-1.413_n4_generated_crystals_cif__gen_1,SM_Cr_008
job_240_Cr_fe_-1.413_n4_generated_crystals_cif__gen_2,SM_Cr_008
job_241_Co_fe_-1.145_n4_generated_crystals_cif__gen_0,SM_Co_023
job_241_Co_fe_-1.145_n4_generated_crystals_cif__gen_2,SM_Co_020
job_241_Co_fe_-1.145_n4_generated_crystals_cif__gen_3,SM_Co_024
job_242_Ti_fe_-1.214_n4_generated_crystals_cif__gen_0,SM_Ti_025
job_242_Ti_fe_-1.214_n4_generated_crystals_cif__gen_1,SM_Ti_023
job_242_Ti_fe_-1.214_n4_generated_crystals_cif__gen_2,SM_Ti_002
job_243_Al_fe_-1.012_n4_generated_crystals_cif__gen_1,SM_Al_002
job_243_Al_fe_-1.012_n4_generated_crystals_cif__gen_2,SM_Al_006
job_245_Al_fe_-1.035_n4_generated_crystals_cif__gen_0,SM_Al_013
job_245_Al_fe_-1.035_n4_generated_crystals_cif__gen_2,SM_Al_003
job_245_Al_fe_-1.035_n4_generated_crystals_cif__gen_3,SM_Al_022
job_246_Al_fe_-1.026_n4_generated_crystals_cif__gen_0,SM_Al_023
job_246_Al_fe_-1.026_n4_generated_crystals_cif__gen_2,SM_Al_024
job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_0,SM_Ni_002
job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_1,SM_Ni_003
job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_2,SM_Ni_009
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_0,SM_Cr_004
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_1,SM_Cr_020
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_2,SM_Cr_010
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_3,SM_Cr_021
