candidate_id,m_element,formula,cif_sha256,structure_matcher_cluster,structure_matcher_cluster_size,atom_count,space_group_number,min_interatomic_distance,volume_per_atom,chgnet_initial_energy_eV_atom,chgnet_final_energy_eV_atom,chgnet_max_force_eV_A,chgnet_stress_GPa,chgnet_volume_change_fraction,chgnet_min_interatomic_distance_A,chgnet_rms_displacement_A,chgnet_final_space_group_number,mace_initial_energy_eV_atom,mace_final_energy_eV_atom,mace_max_force_eV_A,mace_stress_GPa,mace_volume_change_fraction,mace_min_interatomic_distance_A,mace_rms_displacement_A,mace_final_space_group_number,mlip_energy_disagreement_eV_atom,mlip_rms_displacement_disagreement_A,mlip_volume_change_disagreement_fraction,p_dft_evaluable,evaluability_uncertainty,composition_only_probability,predicted_dft_energy_mean,predicted_dft_energy_std,p_interval_hit,energy_calibration_model_id,p_interval_alignn,p_interval_mlip,dft_evaluability_model,evidence_tier
job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,0d7addc31ccbd88e228bbf222a07bdd30dfcf7a2eb27eb0af566c15c6311d0af,SM_Mn_020,1,7.0,1,1.7961,10.862366,-7.609705243791852,-7.617518288748605,0.0320934691022394,1.3330228892805362,0.0011992406981915,1.7728928594468056,0.0369041703517907,8,-6.719966053852121,-6.7232598366003335,0.0810642715872704,1.1493225656990973,0.0031348125693544,1.796742388768488,0.0260652678150965,8,0.8942584521482715,0.0108389025366942,0.0019355718711629,0.188207765156469,0.16637797616684075,0.5,-1.7273247435587376,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,6b42724f63d3e8d0c05d0478ff87525f5b5c214457ab2bba47df0a977c67cc2f,SM_Mn_012,5,7.0,1,1.826371,11.599552,-7.640963963099888,-7.658876146589007,0.0879620515808774,0.8022851405994952,-0.0240402242295897,1.888455006139637,0.0967842170687376,8,-6.781884699394228,-6.798088515180745,0.0825249125490249,1.2900453604979938,-0.0317136767836212,1.873036767990161,0.0909489885204074,8,0.8607876314082619,0.0058352285483301986,0.0076734525540314985,0.36381109165664405,0.25336766631389185,0.5,-1.802153422139149,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,4a916592f9091c5bc2a603d33a24a952edbc3e8758fdd9ce49986d372bee9f1c,SM_Mn_013,8,7.0,8,1.923803,10.228108,-7.67902592250279,-7.67902592250279,0.0617904664795566,0.1029043726400812,0.0,1.9238028836544816,0.0,119,-6.81201100264905,-6.81201100264905,0.0274492508491246,0.8222253881412857,0.0,1.9238028836544816,0.0,119,0.86701491985374,0.0,0.0,0.6999537817132486,0.23584335684112254,0.5,-1.816075909607454,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,9d5fc4541378657d87f02161f9bf744ae6f29c10f2dfa9c2f350adb3da340405,SM_Mn_003,16,7.0,1,1.918612,11.109234,-7.717815944126674,-7.718198503766741,0.0651806125719588,0.6089466841482903,0.0007930375398335,1.9202532149631717,0.0048940587987077,8,-6.851855031909251,-6.852048780944549,0.0977857358358823,0.9921729153901022,0.0005485186599665,1.9192409149475675,0.0021840485767972,8,0.8661497228221924,0.0027100102219105005,0.000244518879867,0.4037449641240229,0.2442458635224147,0.5,-1.856113687902953,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,c88a5ea8b98405cd84a8ca53ac5d59774ba3310b7541f2cfdce28001597cee02,SM_Mn_003,16,7.0,1,1.907615,10.746346,-7.708695002964565,-7.712721143450055,0.0880688683860263,0.3866493828593462,0.012205587260222,1.9048639750892435,0.0388965512546571,1,-6.8432590681999415,-6.846450955742774,0.086780958354851,0.9497703485226572,0.0066733809160159,1.913840860575864,0.0178498126846647,1,0.8662701877072809,0.021046738569992403,0.005532206344206101,0.49570397816041056,0.2575905499220548,0.5,-1.8505158627011777,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,bbd97d6d365abc16e2b98935e0424571841a86aeff6a081cadc27f397bcb6436,SM_Mn_004,35,7.0,2,1.917286,10.529095,-7.720183781215122,-7.721372876848493,0.0837922702519037,1.050648729721864,0.0057713660576845,1.923876792472271,0.0093005617819189,2,-6.850606699669032,-6.853012366461995,0.0975440160097904,0.8194396165534402,0.0158999011999225,1.9219177336171367,0.013711121516358,2,0.8683605103864984,0.0044105597344390995,0.010128535142238,0.5785807878928322,0.2502338601968138,0.5,-1.8570772734203986,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_1,Cr,Li1 Cr2 O4,482dc6960d3373f344ef0bbe4c7da05c384cdb8a076376d7097c7151e8e38206,SM_Cr_004,12,7.0,12,1.979772,10.549926,-8.081532614571708,-8.08355712890625,0.0984631324739389,1.1209456874877164,-0.0035864430612648,1.964853871630436,0.0178745066051414,12,-7.109034961528297,-7.111040909742862,0.0906447377299817,1.4129221232985276,-0.0052806293794488,1.9645476109433435,0.0159062344783659,12,0.9725162191633876,0.0019682721267755,0.0016941863181839999,0.7304783853190309,0.20706506804275934,0.42857142857142855,-2.303605735798315,0.02,0.4284637129352783,MACE-MP::composition_offset,0.25952603537290697,0.4284637129352783,shallow_gradient_boosting,ML_estimate_only
job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,0b139d6a489b48608268151dd6b8f04cf0303f01144f76241cd0aba276ca628c,SM_Cr_002,15,7.0,44,1.94655,9.966997,-8.032575334821429,-8.033152444022042,0.0668316503053292,1.5150485497296344,0.0029676957362265,1.951085461565408,0.0069960219102658,44,-7.077870928594969,-7.078538415116792,0.0828284239540006,1.1312198094396908,0.0003046510549644,1.9521452711528096,0.0068473673976377,44,0.95461402890525,0.00014865451262810036,0.0026630446812621,0.7276219693157487,0.20314498806111284,0.42857142857142855,-2.271103241172244,0.02,0.9257482944609514,MACE-MP::composition_offset,0.32175438306110404,0.9257482944609514,shallow_gradient_boosting,ML_estimate_only
job_142_Mn_fe_-1.095_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,520378643c0bb669d83f501c33c3ba279d160eefb80ab1cd18275a2ee92c239e,SM_Mn_004,35,7.0,1,1.898909,10.529462,-7.717815944126674,-7.721372331891741,0.0879654367359344,1.2083170913116112,0.0096283890552026,1.925830457534192,0.0158170630941627,2,-6.84879971164748,-6.853327023396355,0.0466080414546612,1.1544595859500637,0.0189306265324495,1.918860684596784,0.008678454562837,2,0.8680453084953861,0.007138608531325702,0.0093022374772469,0.7739351617809489,0.17689249527840192,0.5,-1.8573919303547592,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_142_Mn_fe_-1.095_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,da0b8c23d57d65969b36a81079ba0b4f18492cb25c1aa53c99f94c538329bcdc,SM_Mn_008,9,7.0,1,1.92574,11.763384,-7.712933676583426,-7.714449201311384,0.0788657150598644,0.7983616991235566,-0.0047961951052707,1.923027409963173,0.012655463468235,1,-6.842209296086758,-6.844219586226443,0.0837573694647565,0.7807837290243693,-0.0052040243316642,1.9152465875406264,0.0144606812530249,1,0.8702296150849405,0.0018052177847898993,0.0004078292263935005,0.4318533813279479,0.24856203898434262,0.5,-1.8482844931848472,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_142_Mn_fe_-1.095_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,cdf9b6c1796fbdf409b9ed4e85e43c673d0a9dfecf5e58e09cdce4abced8ee42,SM_Mn_007,7,7.0,1,1.886524,10.089218,-7.671554565429687,-7.674974169049944,0.0820731430622236,0.7992968999089238,0.0110694740197727,1.8953273283434475,0.0410079357617843,1,-6.794307093995667,-6.798085462600931,0.0947148921402379,0.4831270009660918,0.0111700304640069,1.8863131353091669,0.0483094732983088,1,0.8768887064490123,0.007301537536524502,0.00010055644423419968,0.4921173808230643,0.2589938806690147,0.5,-1.8021503695593353,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_143_Mg_fe_-1.457_n4_generated_crystals_cif__gen_1,Mg,Li1 Mg2 O4,6c5bbd9e79874e286fd76be48b47e29bddfd9fff4cf3ac4aec3e69ae700e4e06,SM_Mg_003,8,7.0,5,2.036537,10.664863,-5.449775150844029,-5.451184409005301,0.031533685056882,1.315511991320268,-0.0084001177965358,2.01138161117222,0.0100682963442876,139,-5.081877899832675,-5.086751702643774,0.0426354424632714,1.3461192682368306,-0.025158192811249,1.9879069190081664,0.0171300139100285,139,0.36443270636152736,0.007061717565740901,0.0167580750147132,0.8248236865983081,0.142463476114355,0.75,-1.5399515050036454,0.02,0.9771186356454842,MACE-MP::composition_offset,0.9929722860587815,0.9771186356454842,shallow_gradient_boosting,ML_estimate_only
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_0,Cr,Li1 Cr2 O4,baffdf5e1422e53e58f8dd1a943af8fb6eb554f62c26343854cbba309ae83120,SM_Cr_006,14,7.0,12,1.958711,10.89208,-8.065946306501116,-8.06888198852539,0.0968080561901452,0.8150293869301575,-0.00671787126679,1.949077159654482,0.0181217474210361,12,-7.089267720697209,-7.093160837914487,0.0867461239732775,0.6813938918673161,-0.0088611508740683,1.956363851957442,0.0193471434106796,12,0.9757211506109034,0.0012253959896434997,0.0021432796072783002,0.6753412241269616,0.2397408023329647,0.42857142857142855,-2.2857256639699397,0.02,0.762298842537398,MACE-MP::composition_offset,0.006151991044784699,0.762298842537398,shallow_gradient_boosting,ML_estimate_only
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_1,Cr,Li1 Cr2 O4,207ccda09e4bcd470acfbacebd34ccc40104f7dde5565034e8b22b2129b43f50,SM_Cr_008,15,7.0,1,1.871842,9.794417,-8.02563204084124,-8.02923093523298,0.0964477472783268,1.022745053987232,0.0132471662021711,1.8530800021245792,0.0466628317378672,8,-7.075677452797204,-7.076314756502933,0.0974028039682854,1.1627465633364054,0.0003277597630342,1.8740076600215552,0.0064584496117874,8,0.952916178730046,0.040204382126079796,0.0129194064391369,0.7343145438351493,0.20116511843329773,0.42857142857142855,-2.2688795825583856,0.02,0.9401484353817952,MACE-MP::composition_offset,0.9950524001656856,0.9401484353817952,shallow_gradient_boosting,ML_estimate_only
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,96d6641aa65b7fc05ffb5bcd8043b0684b59907b9b209818d012b087dc4e122e,SM_Cr_002,15,7.0,8,1.944404,10.092339,-8.031905038016182,-8.032458169119698,0.078305828590117,1.4840638966011035,-0.0014104153792838,1.949446201431236,0.0065357714801503,44,-7.077081814459814,-7.078072062363664,0.0840095917787592,1.4059810588160242,-0.0034488213753518,1.944842576235765,0.0100990358655055,44,0.9543861067560337,0.0035632643853552,0.002038405996068,0.7145166723821201,0.21268996208856344,0.42857142857142855,-2.2706368884191166,0.02,0.9289690163357107,MACE-MP::composition_offset,0.4128593604670574,0.9289690163357107,shallow_gradient_boosting,ML_estimate_only
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_3,Cr,Li1 Cr2 O4,06f0dad14b1d56979a46a6046aa893508b2503ee6f48444ebb8d54141e42a991,SM_Cr_003,20,7.0,10,1.933091,10.826918,-8.080698830740792,-8.081293378557477,0.0430880312653498,1.4150483914630507,-0.0025930162179909,1.9257228638769084,0.005460892020374,10,-7.101430629526384,-7.103441876838588,0.1000595488997013,0.8119388988458599,-0.0049223296657013,1.9115609596029173,0.0156199302943942,10,0.9778515017188898,0.010159038274020201,0.0023293134477104,0.644551594353636,0.23282423219903237,0.42857142857142855,-2.29600670289404,0.02,0.5791286491620432,MACE-MP::composition_offset,0.21919221403599864,0.5791286491620432,shallow_gradient_boosting,ML_estimate_only
job_147_Mn_fe_-0.827_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,b362b91a16ba695acfe132789256b4326a020807ebaaa9326fa19be277410cbf,SM_Mn_021,1,7.0,1,1.523224,10.935016,-7.194400242396763,-7.220057896205357,0.0921120984881626,0.4921291014994191,0.0171166827230453,1.4331112849751833,0.0878201624340377,8,-6.537020077253746,-6.556854244096874,0.0913928591365448,0.9929520262881064,0.0045802201942508,1.471434868367185,0.0594544219201894,8,0.663203652108483,0.028365740513848305,0.0125364625287945,0.21690744911178872,0.18497077936655115,0.5,-1.5609191510552778,0.02,0.9988402971160767,MACE-MP::composition_offset,3.479089186677275e-07,0.9988402971160767,shallow_gradient_boosting,ML_estimate_only
job_147_Mn_fe_-0.827_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,020b6424e5b977ad6da5684d6d006384872ba4177c6720dfd4bc81295cfeb0be,SM_Mn_004,35,7.0,2,1.910335,10.670069,-7.720805576869419,-7.722160339355469,0.0966998743072258,0.972617545819923,0.0029940384930671,1.920025773549347,0.0094436190073518,2,-6.852425134227889,-6.853645899805676,0.0724523756379795,1.2709820432908057,0.0034112032454196,1.917335737609797,0.0085488462795234,2,0.8685144395497923,0.0008947727278284003,0.0004171647523525,0.4829722506877205,0.26180808514312937,0.5,-1.8577108067640804,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,1682b4de7540a9679f74846f7a70c19688190eb169a2e98ac7798abc537b7086,SM_Mn_010,10,7.0,1,1.814269,10.079874,-7.660247257777622,-7.669103349958148,0.0765708980303056,0.5752517766176825,0.0266822247281854,1.867533065037571,0.0355949425581835,1,-6.790710122178347,-6.802147360735471,0.0608321421326267,0.7080168550699526,0.0220235919386531,1.8736972190798755,0.0339147859455647,1,0.8669559892226761,0.001680156612618798,0.0046586327895323,0.7228374134078364,0.20363964381930563,0.5,-1.8062122676938754,0.02,1.0,MACE-MP::composition_offset,0.9999999999999453,1.0,shallow_gradient_boosting,ML_estimate_only
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,6ddd4f9034ad7e04c721cee1d6672f8bb5f966a5b77f3b1ae4cc54922021998e,SM_Mn_013,8,7.0,44,1.908923,10.199082,-7.677673884800503,-7.678422655378069,0.0543303829986072,0.9906088393012904,-0.0003530851672527,1.915391309434801,0.0099686136098087,119,-6.811204628970129,-6.8113752925022615,0.0965740479506493,1.4391222860672304,-0.0007366613349752,1.909256614469082,0.0019572320533485,119,0.8670473628758071,0.008011381556460199,0.0003835761677225,0.5362598113098231,0.2542218223944923,0.5,-1.8154401994606655,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,d2af73daf9bc8ebd3d6d9ef81cf25dc5da5b4aa6066b3cb8852c4af072099a58,SM_Mn_004,35,7.0,10,1.932294,10.938269,-7.723540169852121,-7.723581041608538,0.0991553079500581,0.4173358311582711,-8.088986722820657e-05,1.932240387136656,0.000626092291925,10,-6.854946601087619,-6.85535680339552,0.0769165182334445,0.6838801230746434,0.0001975534733034,1.929196186175924,0.0054668053423436,10,0.8682242382130179,0.0048407130504186,0.00027844334053160657,0.50446333604772,0.25676175358667663,0.5,-1.8594217103539243,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,36a8bc58a182c5e117a60962acf2f09a9fe2bf4b9ff3196201c33640144ad0d2,SM_Mn_023,1,7.0,8,1.911992,11.152181,-7.633390699114118,-7.638525826590402,0.0756411238085908,0.4848637813813622,-0.0003394293278007,1.9228084880442105,0.0215592498533994,160,-6.7540297085692185,-6.757151223306274,0.090024208660121,0.4695252197392306,-0.0014940008179151,1.8895549241517773,0.0196261899972408,160,0.8813746032841276,0.0019330598561585997,0.0011545714901143999,0.16927259967056954,0.14814122430417748,0.5,-1.7612161302646783,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,84d7a5f7370c4257513369ccfff64b5aee7df384c4ac467e7052f89575e14c95,SM_Mn_005,9,7.0,1,1.914301,10.753313,-7.681734902518136,-7.6836346217564175,0.0939500079696919,0.989344173285115,0.0048670553964789,1.925571927837108,0.014934924400186,12,-6.816816246925975,-6.817079641768275,0.0978566008376404,1.146610405829047,0.0004063316067328,1.9121696470393057,0.0027588472020976,12,0.8665549799881429,0.0121760771980884,0.004460723789746101,0.48394740094451305,0.26207491548131434,0.5,-1.8211445487266786,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,d14a7624ee2cacd145134b1abf3023c1f72f236e5ce6d0156684da37fa7254e1,SM_Mn_013,8,7.0,44,1.93394,10.222012,-7.677877698625837,-7.678880964006696,0.0938493561638455,0.2872630923280638,-0.0009961815698876,1.924378179925423,0.0085852315627178,119,-6.811351624645488,-6.811923996061458,0.0803676478230597,0.8840968362631015,-0.0020293398306476,1.9254691595871145,0.0056455752618262,119,0.8669569679452378,0.0029396563008915995,0.00103315826076,0.55398033640769,0.2562144087553723,0.5,-1.8159889030198624,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,c0c16b00349024f72940139d9491628d031242c1e7c5c39076508e4e40a5f1f4,SM_Mn_013,8,7.0,8,1.909119,10.189406,-7.677545819963727,-7.677545819963727,0.0752449379049976,1.3272730644598996,0.0,1.9091189897515248,0.0,44,-6.810972626513276,-6.811374827209818,0.0812420784182449,1.523025981967347,-0.0014276222764674,1.907161059721412,0.0051222415093817,44,0.8661709927539096,0.0051222415093817,0.0014276222764674,0.5159472833804974,0.25482181587642505,0.5,-1.8154397341682218,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,9c4d58c46f101a63c730d663e0da1dd101147b0f8b558c00895eccff1841264c,SM_Mn_022,2,7.0,8,1.90884,11.077702,-7.718242100306919,-7.718529292515346,0.0803582827464255,1.402375171151349,0.0008279169559328,1.9147615005815355,0.0028999198763695,8,-6.852096418416791,-6.852312484465149,0.0628517819956967,1.3906581712736197,0.0009380771626463,1.913683535132712,0.002368836564657,8,0.8662168080501971,0.0005310833117124999,0.00011016020671350004,0.2816441068368382,0.23998337119756308,0.5,-1.8563773914235533,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_155_Mg_fe_-1.104_n4_generated_crystals_cif__gen_3,Mg,Li1 Mg2 O4,e5b2ea799f1f3f780db1eafd567a4aad76e6f42f3a7546c4e795857602e82f83,SM_Mg_004,15,7.0,8,2.017343,10.854721,-5.453245435442243,-5.460223606654576,0.0804513645292832,1.33633156773522,0.0205355581204405,2.023219776770057,0.048032292326941,119,-5.064238989893602,-5.065167545244031,0.0289125395318311,1.4123795748277714,-0.0015153888930923,2.0261822761104544,0.0058787283582697,119,0.3950560614105454,0.0421535639686713,0.0220509470135328,0.790596843053491,0.16640473198902547,0.75,-1.5183673476039026,0.02,0.8207867188600743,MACE-MP::composition_offset,0.9902342488479244,0.8207867188600743,shallow_gradient_boosting,ML_estimate_only
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,20c0dd4003df2b0ea67e5c2aca36e20dd83e4b6e4a153e56edac9286dcd56d45,SM_Mn_008,9,7.0,1,1.908637,11.587115,-7.7137249537876675,-7.714795793805804,0.0779365539908151,0.4054469186452268,0.0001472626818077,1.9107197452690945,0.0121140216224365,1,-6.843441199944725,-6.84451519712139,0.0999711312784156,0.7206728451992553,8.217823307132832e-05,1.9120110268820905,0.0103206932824662,1,0.870280596684414,0.0017933283399703005,6.508444873637169e-05,0.4041707934602698,0.24528096770950142,0.5,-1.8485801040797938,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,02e1cd785a3bbcaf4f1a3a1e11dd2b86cb4c8e5edda54821114e1b837fd09a4f,SM_Mn_017,5,7.0,8,1.925992,10.359208,-7.660946437290737,-7.662384033203125,0.0922976258925452,1.3328363713736022,0.003181612994566,1.9407214880043264,0.011128199086048,166,-6.798685453884283,-6.799167633243864,0.0335086846408798,1.4895595698796815,0.0029078477920536,1.934666459637345,0.0041719580316802,166,0.8632163999592608,0.0069562410543678,0.0002737652025124001,0.6567872093524433,0.2694068099427846,0.5,-1.8032325402022682,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,c4dfb430dd75dd7bdfaeb7fb060c37d08fea12da1daa6b17fe19d53260dfdb8e,SM_Mn_003,16,7.0,1,1.907452,10.887561,-7.693279266357422,-7.709988730294364,0.0787381321787542,1.1579296517891988,-0.0085869842783427,1.904113537041888,0.0733057183780411,1,-6.833180027868588,-6.844534296963005,0.0922330484450305,1.1393241501121991,-0.0079264940410925,1.912855816177669,0.0572510565273801,1,0.865454433331359,0.016054661850661005,0.0006604902372502001,0.4735641576130078,0.25866360560563656,0.5,-1.8485992039214088,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,afa406a7327cae1914ada4c9d188cb1d5801f16a9771cad218f970ebda662bde,SM_Mn_010,10,7.0,1,1.865314,10.208332,-7.667322431291852,-7.669156755719866,0.0976935387335009,0.6762223129468811,0.0067156195167579,1.875375532698668,0.0277857886371953,1,-6.801122038836426,-6.8022828907080894,0.0798197044515174,0.9323014834569848,0.0015316526067814,1.8729737721204769,0.0096248707755115,1,0.8668738650117769,0.0181609178616838,0.0051839669099765,0.5858811941959563,0.2517194439700958,0.5,-1.8063477976664934,0.02,1.0,MACE-MP::composition_offset,0.9999999999999998,1.0,shallow_gradient_boosting,ML_estimate_only
job_163_Mg_fe_-0.801_n4_generated_crystals_cif__gen_3,Mg,Li1 Mg2 O4,569138f2e62614cf139364bd66a3b7ec6a6f4605d888f5dac520d405fc45ce0d,SM_Mg_004,15,7.0,1,2.017676,10.921808,-5.45354243687221,-5.460356576102121,0.0611000810203508,1.4380063583774203,0.0127129697931518,2.0279885620577924,0.0506200314972324,119,-5.064276270797115,-5.065026316786204,0.0169645017502581,1.4198395658850391,-0.0029914561616434,2.023234726906048,0.0026038692475099,119,0.3953302593159167,0.048016162249722494,0.015704425954795202,0.7853789591745656,0.16488595939844614,0.75,-1.5182261191460755,0.02,0.8189329057904393,MACE-MP::composition_offset,0.9956719375249078,0.8189329057904393,shallow_gradient_boosting,ML_estimate_only
job_164_Mn_fe_-1.449_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,adf3860adfea75fb47fe2cd40a23fc17fbb2cdadc3bb67903460141ee06464db,SM_Mn_017,5,7.0,8,1.930639,10.465621,-7.660655975341797,-7.667995997837612,0.096732992247266,0.9519285319398244,0.0118707942042024,1.8953577207091763,0.051879455119623,12,-6.797891613921237,-6.798610459812791,0.0894101722748722,1.4813260805471715,0.0023839601778321,1.9347270990419252,0.0061871768168324,166,0.8693855380248205,0.045692278302790594,0.009486834026370301,0.4905102786884955,0.2640934581587248,0.5,-1.8026753667711954,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_164_Mn_fe_-1.449_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,ef1eacb84a8a70c75ce06b7920949b0a155ae3edf8aac9a4abdf8cffc3ec6a11,SM_Mn_024,1,7.0,8,1.947782,10.921054,-7.650969914027622,-7.659576416015625,0.0812089819389225,1.2469339825847197,0.0015420560533607,1.90881899747824,0.0673127785181906,8,-6.78007786559009,-6.784819671424267,0.0816073482101759,0.2042713313670978,-0.0097814033613451,1.937294210801688,0.0394198783876202,160,0.874756744591358,0.027892900130570407,0.0113234594147058,0.292563193266662,0.2119329723112583,0.5,-1.788884578382671,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,427ef8b74c825db835de56a88e6a5141552b6ad183626d445c8f7e76adf860af,SM_Mn_004,35,7.0,6,1.918326,10.551893,-7.721099308558872,-7.722918919154575,0.0839368949163689,0.4395083711665414,0.0161866887483035,1.9269969763030503,0.0135459660274023,10,-6.852093052975542,-6.85491726556918,0.0775720082387831,0.29937968581091,0.0220684152967884,1.9264995282547768,0.0163421398203122,10,0.8680016535853943,0.0027961737929098982,0.0058817265484849,0.5710145242799746,0.24919149696446205,0.5,-1.8589821725275844,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,980842bb718a2158e7e296150ccc9195d3a6c9add1d661c331c94432142c6b89,SM_Mn_005,9,7.0,8,1.944919,10.69914,-7.677619934082031,-7.696892329624721,0.0929550635809381,0.5676289389756144,0.0176765740824269,1.9022956955358168,0.1278632238650629,1,-6.813129737989606,-6.825116541564688,0.1005223582293864,1.0193455547598302,0.0103369505717008,1.9108500370730783,0.0970067941939787,1,0.8717757880600336,0.030856429671084207,0.0073396235107260985,0.5607163280620118,0.25218236859093024,0.5,-1.8291814485230917,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_0,Cr,Li1 Cr2 O4,9eeeb2cf56f8186440d6ee21f53c010f219fd955f697fa42965372026f695286,SM_Cr_005,12,7.0,8,1.788064,10.170886,-8.031229291643415,-8.033409118652344,0.0730471491118174,1.2589631938673598,-0.0062107506402597,1.7805509871876175,0.0172158160821788,8,-7.0657949891128,-7.075199991515407,0.088321562184056,0.7809568635001706,-0.0242405793431524,1.8338161194936675,0.048245281261572,8,0.9582091271369366,0.0310294651793932,0.0180298287028927,0.7435405067218948,0.1896225900413876,0.42857142857142855,-2.2677648175708596,0.02,0.9464928165872379,MACE-MP::composition_offset,0.626424124364583,0.9464928165872379,shallow_gradient_boosting,ML_estimate_only
